No.,User Name,Time,Device Name,Card Number,Event Type,
234, 	, 2024-08-03 17:24:05, Access Actuator1_FM3	, , Door opened normally
235, 	, 2024-08-03 17:24:17, Access Actuator1_FM3	, , Door closed
236, 	, 2024-08-03 17:24:17, Access Actuator1_FM3	, , Door closed
237, 	, 2024-08-03 17:24:17, Access Actuator1_FM3	, , Door closed
238, Operateur_02	, 2024-08-04 07:17:09, Access Actuator1_FM3	, *****6629, Valid card swiping
239, 	, 2024-08-04 07:17:09, Access Actuator1_FM3	, , Door opened normally
240, 	, 2024-08-04 07:17:23, Access Actuator1_FM3	, , Door closed
241, test06	, 2024-08-04 09:51:27, Access Actuator1_FM3	, *****0419, Valid card swiping
242, 	, 2024-08-04 09:51:27, Access Actuator1_FM3	, , Door opened normally
243, 	, 2024-08-04 09:59:33, Access Actuator1_FM3	, , Door closed
244, test03	, 2024-08-05 05:09:40, Access Actuator1_FM3	, *****1326, Valid card swiping
245, 	, 2024-08-05 05:09:40, Access Actuator1_FM3	, , Door opened normally
246, 	, 2024-08-05 05:09:52, Access Actuator1_FM3	, , Door closed
247, test03	, 2024-08-07 16:38:23, Access Actuator1_FM3	, *****1326, Valid card swiping
248, 	, 2024-08-07 16:38:23, Access Actuator1_FM3	, , Door opened normally
249, 	, 2024-08-07 16:38:38, Access Actuator1_FM3	, , Door closed
250, test03	, 2024-08-08 19:37:11, Access Actuator1_FM3	, *****1326, Valid card swiping
251, 	, 2024-08-08 19:37:11, Access Actuator1_FM3	, , Door opened normally
252, 	, 2024-08-08 19:37:23, Access Actuator1_FM3	, , Door closed
253, test03	, 2024-08-11 06:45:28, Access Actuator1_FM3	, *****1326, Valid card swiping
254, 	, 2024-08-11 06:45:28, Access Actuator1_FM3	, , Door opened normally
255, 	, 2024-08-11 06:45:43, Access Actuator1_FM3	, , Door closed
256, test03	, 2024-08-12 23:35:25, Access Actuator1_FM3	, *****1326, Valid card swiping
257, 	, 2024-08-12 23:35:25, Access Actuator1_FM3	, , Door opened normally
258, 	, 2024-08-12 23:35:40, Access Actuator1_FM3	, , Door closed
259, 	, 2024-08-13 15:19:05, Access Actuator1_FM3	, , Door opened remotely
260, 	, 2024-08-13 15:19:06, Access Actuator1_FM3	, , Door opened remotely
261, 	, 2024-08-13 15:19:06, Access Actuator2_FM3	, , Door opened remotely
262, 	, 2024-08-13 15:19:07, Access Actuator1_FM3	, , Door opened remotely
263, 	, 2024-08-13 15:19:08, Access Actuator1_FM3	, , Door opened remotely
264, 	, 2024-08-13 15:19:09, Access Actuator1_FM3	, , Door opened remotely
265, 	, 2024-08-13 15:19:07, Access Actuator2_FM3	, , Door opened remotely
266, 	, 2024-08-13 15:19:08, Access Actuator2_FM3	, , Door opened remotely
267, 	, 2024-08-13 15:19:09, Access Actuator2_FM3	, , Door opened remotely
268, 	, 2024-08-13 15:19:10, Access Actuator1_FM3	, , Door opened remotely
269, 	, 2024-08-13 15:19:11, Access Actuator1_FM3	, , Door opened remotely
270, 	, 2024-08-13 15:19:12, Access Actuator1_FM3	, , Door opened remotely
271, 	, 2024-08-13 15:19:12, Access Actuator2_FM3	, , Door opened remotely
272, 	, 2024-08-13 15:19:12, Access Actuator2_FM3	, , Door opened remotely
273, 	, 2024-08-13 15:19:13, Access Actuator1_FM3	, , Door opened remotely
274, 	, 2024-08-13 15:19:14, Access Actuator1_FM3	, , Door opened remotely
275, 	, 2024-08-13 15:19:12, Access Actuator2_FM3	, , Door opened remotely
276, 	, 2024-08-13 15:19:12, Access Actuator2_FM3	, , Door opened remotely
277, 	, 2024-08-13 15:19:13, Access Actuator2_FM3	, , Door opened remotely
278, 	, 2024-08-13 15:19:14, Access Actuator2_FM3	, , Door opened remotely
279, 	, 2024-08-13 15:19:15, Access Actuator1_FM3	, , Door opened remotely
280, 	, 2024-08-13 15:19:15, Access Actuator2_FM3	, , Door opened remotely
281, 	, 2024-08-13 15:19:16, Access Actuator1_FM3	, , Door opened remotely
282, 	, 2024-08-13 15:19:16, Access Actuator2_FM3	, , Door opened remotely
283, 	, 2024-08-13 15:19:17, Access Actuator1_FM3	, , Door opened remotely
284, 	, 2024-08-13 15:19:17, Access Actuator2_FM3	, , Door opened remotely
285, 	, 2024-08-13 15:19:18, Access Actuator1_FM3	, , Door opened remotely
286, 	, 2024-08-13 15:19:19, Access Actuator1_FM3	, , Door opened remotely
287, 	, 2024-08-13 15:19:20, Access Actuator1_FM3	, , Door opened remotely
288, 	, 2024-08-13 15:19:18, Access Actuator2_FM3	, , Door opened remotely
289, 	, 2024-08-13 15:19:19, Access Actuator2_FM3	, , Door opened remotely
290, 	, 2024-08-13 15:19:20, Access Actuator2_FM3	, , Door opened remotely
291, 	, 2024-08-13 15:19:21, Access Actuator1_FM3	, , Door opened remotely
292, 	, 2024-08-13 15:19:22, Access Actuator1_FM3	, , Door opened remotely
293, 	, 2024-08-13 15:19:23, Access Actuator1_FM3	, , Door opened remotely
294, 	, 2024-08-13 15:19:21, Access Actuator2_FM3	, , Door opened remotely
295, 	, 2024-08-13 15:19:24, Access Actuator1_FM3	, , Door opened remotely
296, 	, 2024-08-13 15:19:25, Access Actuator1_FM3	, , Door opened remotely
297, 	, 2024-08-13 15:19:25, Access Actuator2_FM3	, , Door opened remotely
298, 	, 2024-08-13 15:19:25, Access Actuator2_FM3	, , Door opened remotely
299, 	, 2024-08-13 15:19:26, Access Actuator1_FM3	, , Door opened remotely
300, 	, 2024-08-13 15:19:27, Access Actuator1_FM3	, , Door opened remotely
301, 	, 2024-08-13 15:19:28, Access Actuator1_FM3	, , Door opened remotely
302, 	, 2024-08-13 15:19:29, Access Actuator1_FM3	, , Door opened remotely
303, 	, 2024-08-13 15:19:28, Access Actuator2_FM3	, , Door opened remotely
304, 	, 2024-08-13 15:19:28, Access Actuator2_FM3	, , Door opened remotely
305, 	, 2024-08-13 15:19:30, Access Actuator1_FM3	, , Door opened remotely
306, 	, 2024-08-13 15:19:31, Access Actuator1_FM3	, , Door opened remotely
307, 	, 2024-08-13 15:19:28, Access Actuator2_FM3	, , Door opened remotely
308, 	, 2024-08-13 15:19:29, Access Actuator2_FM3	, , Door opened remotely
309, 	, 2024-08-13 15:19:32, Access Actuator1_FM3	, , Door opened remotely
310, 	, 2024-08-13 15:19:32, Access Actuator2_FM3	, , Door opened remotely
311, 	, 2024-08-13 15:19:32, Access Actuator2_FM3	, , Door opened remotely
312, 	, 2024-08-13 15:19:33, Access Actuator1_FM3	, , Door opened remotely
313, 	, 2024-08-13 15:19:34, Access Actuator1_FM3	, , Door opened remotely
314, 	, 2024-08-13 15:19:32, Access Actuator2_FM3	, , Door opened remotely
315, 	, 2024-08-13 15:19:32, Access Actuator2_FM3	, , Door opened remotely
316, 	, 2024-08-13 15:19:33, Access Actuator2_FM3	, , Door opened remotely
317, 	, 2024-08-13 15:19:34, Access Actuator2_FM3	, , Door opened remotely
318, 	, 2024-08-13 15:19:41, Access Actuator1_FM3	, , Door closed
319, 	, 2024-08-13 15:19:52, Access Actuator2_FM3	, , Door closed
320, test03	, 2024-08-13 15:22:53, Access Actuator1_FM3	, *****1326, Valid card swiping
321, 	, 2024-08-13 15:22:53, Access Actuator1_FM3	, , Door opened normally
322, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
323, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
324, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
325, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
326, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
327, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
328, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
329, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
330, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
331, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
332, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
333, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
334, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
335, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
336, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
337, 	, 2024-08-13 15:24:07, Access Actuator1_FM3	, , Door closed
